time,open,high,low,close,(blank),(blank),Chars,(blank),(blank),(blank),(blank),Bullish Micro Trend,Bearish Micro Trend,Alpha Track,WMA,TD8,TD8,TD9,TD9,Big Bull Arrow,Big Bear Arrow,Over-Bought,Over-Sold,RSI,RSI Line 2,RSI Line 3,Regular Bullish,Regular Bullish Label,Hidden Bullish,Hidden Bullish Label,Regular Bearish,Regular Bearish Label,Hidden Bearish,Hidden Bearish Label,Net Longs,Net Shorts,Net Shorts,Net Ratio,Longs (Open),Longs (High,Longs (Low),Longs (Close),Shorts (Open),Shorts (High,Shorts (Low),Shorts (Close),Delta (Open),Delta (High,Delta (Low),Delta (Close),Ratio (Open),Ratio (High,Ratio (Low),Ratio (Close),Plot,Plot,Plot,Plot,RSI 100,RSI 70,RSI 50,RSI 30,RSI 0,Shapes,Histogram
2025-03-09T00:05:00-05:00,0.032998,0.033651,0.031901,0.031901,NaN,0,0,0,0,0,0,0,0,0.029027273334583673,0.03322995555555556,NaN,NaN,NaN,NaN,0,0,0.03674298604892562,0.022144281683660175,56.98094520072069,59.90633201622211,62.3938293315297,56.98094520072069,NaN,56.98094520072069,NaN,NaN,NaN,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,100,70,50,30,0,0,-10.295605683981911
2025-03-09T00:10:00-05:00,0.031901,0.033989,0.0313,0.033018,NaN,0,0,0,0,0,0,1,0,0.02947068740851882,0.03321091111111111,NaN,NaN,NaN,NaN,0,0,0.037127653454282754,0.022538164441391086,59.37306819266585,59.639700104443975,61.01676471798684,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,100,70,50,30,0,0,0.4292305188039194
2025-03-09T00:15:00-05:00,0.033018,0.034918,0.032851,0.034299,NaN,0,0,0,0,0,0,1,0,0.030007166585350062,0.033367666666666664,NaN,NaN,NaN,NaN,0,0,0.03753933820524532,0.022840238417563913,61.983854703522134,60.81177740398306,60.914271060984944,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,100,70,50,30,0,0,7.202693838138153
2025-03-09T00:20:00-05:00,0.034299,0.038022,0.034281,0.037558,NaN,0,0,0,0,0,0,1,0,0.03084614807586672,0.03413122222222222,NaN,NaN,NaN,NaN,0,0,0.03834763624810307,0.02312909648789864,67.67517950101757,64.24347845250031,62.57887475674263,NaN,NaN,NaN,NaN,67.67517950101757,NaN,67.67517950101757,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,100,70,50,30,0,0,26.939790852306942
2025-03-09T00:25:00-05:00,0.037558,0.037574,0.03498,0.036026,NaN,0,0,0,0,0,0,1,0,0.031421687178548194,0.034557199999999996,NaN,NaN,NaN,NaN,0,0,0.03891979066519334,0.023521145324721902,62.907502513940265,63.57549048322029,63.07718261998146,62.907502513940265,NaN,62.907502513940265,NaN,NaN,NaN,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,100,70,50,30,0,0,-22.049510650546893
2025-03-09T00:30:00-05:00,0.036026,0.037685,0.035925,0.037685,NaN,0,0,0,0,0,0,1,0,0.03211761082537617,0.03529348888888889,NaN,NaN,NaN,NaN,0,0,0.03938217946275885,0.024073402918701498,65.72358339740371,64.649536940312,63.86335978014673,NaN,NaN,NaN,NaN,65.72358339740371,NaN,65.72358339740371,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,100,70,50,30,0,0,23.877374784110543
2025-03-09T00:35:00-05:00,0.037708,0.038979,0.034938,0.034938,NaN,0,0,0,0,0,0,1,0,0.03243098740033437,0.03540897777777778,NaN,NaN,NaN,NaN,0,0,0.03995040029973734,0.02458630739147502,57.88683648721696,61.26818671376448,62.5657732469556,57.88683648721696,NaN,57.88683648721696,NaN,NaN,NaN,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,100,70,50,30,0,0,-46.269227954149045
2025-03-09T00:40:00-05:00,0.034938,0.037758,0.034787,0.036386,NaN,0,0,0,0,0,0,1,0,0.03287043324474166,0.0357282,NaN,NaN,NaN,NaN,0,0,0.04022711867648287,0.025212167155506747,60.55666174297314,60.912424228368806,61.739098737662204,NaN,NaN,NaN,NaN,60.55666174297314,60.55666174297314,60.55666174297314,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,100,70,50,30,0,0,17.352126959526203
2025-03-09T00:45:00-05:00,0.036386,0.036428,0.034049,0.034049,NaN,0,0,0,0,0,0,0,0,0.033001385106437034,0.03554224444444445,NaN,NaN,NaN,NaN,0,0,0.04028586843484953,0.026024205398285812,54.54624403281644,57.72933413059262,59.73421643412741,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,100,70,50,30,0,0,-30.433650214871726
2025-03-09T00:50:00-05:00,0.034049,0.034049,0.032308,0.033099,NaN,0,0,0,0,0,0,0,0,0.03301128099651503,0.035142933333333334,NaN,NaN,NaN,NaN,0,0,0.039828265165543844,0.027178414003094432,52.27488698831779,55.002110559455204,57.36816349679131,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,100,70,50,30,0,0,-12.37140252637062
